"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn68467013","wetlab_cataract_009_0026_instruments_mask.png","1","image/png","13595","3465426","1750598124567","3465426","1750598124567","syn68466835","https://www.synapse.org/#!Synapse:syn68467013.1","8940cc30a8f844b560173bf0057a34b9"
"syn68467501","wetlab_cataract_023_0008_instruments_mask.png","1","image/png","13598","3465426","1750598518841","3465426","1750598518841","syn68466835","https://www.synapse.org/#!Synapse:syn68467501.1","e33eb131ac81aaab4b285f94af6978b5"
"syn68468214","wetlab_cataract_044_0034_instruments_mask.png","1","image/png","13599","3465426","1750598925229","3465426","1750598925229","syn68466835","https://www.synapse.org/#!Synapse:syn68468214.1","f48b5d8956d4bd168d87d0f9e7ab0a3f"
"syn68467281","wetlab_cataract_013_0011_instruments_mask.png","1","image/png","13606","3465426","1750598374953","3465426","1750598374953","syn68466835","https://www.synapse.org/#!Synapse:syn68467281.1","8b4ecbfb6e98ea19fb1f859d2f461839"
"syn68468286","wetlab_cataract_047_0014_instruments_mask.png","1","image/png","13608","3465426","1750598942599","3465426","1750598942599","syn68466835","https://www.synapse.org/#!Synapse:syn68468286.1","8af55e9a9eb83e44ee0c61e0206bfaa4"
"syn68467961","wetlab_cataract_035_0030_instruments_mask.png","1","image/png","13612","3465426","1750598814967","3465426","1750598814967","syn68466835","https://www.synapse.org/#!Synapse:syn68467961.1","05c52cf6cd3ab9de3db9d57fd10b2f53"
"syn68467350","wetlab_cataract_015_0027_instruments_mask.png","1","image/png","13614","3465426","1750598389204","3465426","1750598389204","syn68466835","https://www.synapse.org/#!Synapse:syn68467350.1","2d35e5185ef23297998789d10a4df581"
"syn68468439","wetlab_cataract_054_0013_instruments_mask.png","1","image/png","13614","3465426","1750598975742","3465426","1750598975742","syn68466835","https://www.synapse.org/#!Synapse:syn68468439.1","af528483213584e4d87f82c09747ac3f"
"syn68468273","wetlab_cataract_046_0032_instruments_mask.png","1","image/png","13625","3465426","1750598939030","3465426","1750598939030","syn68466835","https://www.synapse.org/#!Synapse:syn68468273.1","cbbbeb497b001e9d8bdf96959baaef94"
"syn68468055","wetlab_cataract_040_0035_instruments_mask.png","1","image/png","13642","3465426","1750598833039","3465426","1750598833039","syn68466835","https://www.synapse.org/#!Synapse:syn68468055.1","be88a56f9468dbf3fb88f169c02ac196"
"syn68467315","wetlab_cataract_014_0030_instruments_mask.png","1","image/png","13646","3465426","1750598381968","3465426","1750598381968","syn68466835","https://www.synapse.org/#!Synapse:syn68467315.1","61f2c0b8c20a8df37b5e2e6ed14422e0"
"syn68466875","wetlab_cataract_003_0006_instruments_mask.png","1","image/png","13647","3465426","1750598091751","3465426","1750598091751","syn68466835","https://www.synapse.org/#!Synapse:syn68466875.1","ddb2e63b78758c95f0b49e3cc93f4a37"
"syn68468287","wetlab_cataract_047_0015_instruments_mask.png","1","image/png","13655","3465426","1750598942692","3465426","1750598942692","syn68466835","https://www.synapse.org/#!Synapse:syn68468287.1","cff0062b7eafe4e4d7c1391c67229788"
"syn68467351","wetlab_cataract_015_0028_instruments_mask.png","1","image/png","13656","3465426","1750598389319","3465426","1750598389319","syn68466835","https://www.synapse.org/#!Synapse:syn68467351.1","df9fd3a240288a0d8e2b231662bd70c8"
"syn68467295","wetlab_cataract_014_0012_instruments_mask.png","1","image/png","13657","3465426","1750598378329","3465426","1750598378329","syn68466835","https://www.synapse.org/#!Synapse:syn68467295.1","9502db8cf68c6f901950cafb870ba799"
"syn68466876","wetlab_cataract_003_0011_instruments_mask.png","1","image/png","13667","3465426","1750598091898","3465426","1750598091898","syn68466835","https://www.synapse.org/#!Synapse:syn68466876.1","41d2cbcec8525a06d915b95763c4cf96"
"syn68466852","wetlab_cataract_001_0005_instruments_mask.png","1","image/png","13668","3465426","1750598088020","3465426","1750598088020","syn68466835","https://www.synapse.org/#!Synapse:syn68466852.1","ba03e54efae300fe3df57e04dc3ffdbb"
"syn68467430","wetlab_cataract_017_0025_instruments_mask.png","1","image/png","13672","3465426","1750598503853","3465426","1750598503853","syn68466835","https://www.synapse.org/#!Synapse:syn68467430.1","68de224e5a071b78c4830529329a7758"
"syn68467399","wetlab_cataract_016_0018_instruments_mask.png","1","image/png","13676","3465426","1750598497765","3465426","1750598497765","syn68466835","https://www.synapse.org/#!Synapse:syn68467399.1","3690b846b85c326d951c094168346bab"
"syn68468271","wetlab_cataract_046_0033_instruments_mask.png","1","image/png","13682","3465426","1750598938941","3465426","1750598938941","syn68466835","https://www.synapse.org/#!Synapse:syn68468271.1","f5b8e07700b1eb283274cab7ef7af119"
"syn68468093","wetlab_cataract_041_0037_instruments_mask.png","1","image/png","13695","3465426","1750598841230","3465426","1750598841230","syn68466835","https://www.synapse.org/#!Synapse:syn68468093.1","84a6fc18c44962f8f796c1c28dc42bef"
"syn68466885","wetlab_cataract_004_0004_instruments_mask.png","1","image/png","13696","3465426","1750598094058","3465426","1750598094058","syn68466835","https://www.synapse.org/#!Synapse:syn68466885.1","0105e8c087162c72ccc1bb3402b6c48f"
"syn68467552","wetlab_cataract_024_0030_instruments_mask.png","1","image/png","13696","3465426","1750598528284","3465426","1750598528284","syn68466835","https://www.synapse.org/#!Synapse:syn68467552.1","d91590be68d7db1809bbf60a5a4033bf"
"syn68467965","wetlab_cataract_035_0033_instruments_mask.png","1","image/png","13697","3465426","1750598815880","3465426","1750598815880","syn68466835","https://www.synapse.org/#!Synapse:syn68467965.1","6ad537f883f29f5a7ff5c9dadb68a4ce"
"syn68467050","wetlab_cataract_010_0052_instruments_mask.png","1","image/png","13699","3465426","1750598133529","3465426","1750598133529","syn68466835","https://www.synapse.org/#!Synapse:syn68467050.1","8b39840d61f7f9a1b38995ef148c1232"
"syn68468282","wetlab_cataract_047_0009_instruments_mask.png","1","image/png","13702","3465426","1750598940785","3465426","1750598940785","syn68466835","https://www.synapse.org/#!Synapse:syn68468282.1","a3877862267a291251969e682c993485"
"syn68467401","wetlab_cataract_016_0019_instruments_mask.png","1","image/png","13712","3465426","1750598497778","3465426","1750598497778","syn68466835","https://www.synapse.org/#!Synapse:syn68467401.1","eede42e2da6d323930c3a0a15c6a87ad"
"syn68467014","wetlab_cataract_009_0028_instruments_mask.png","1","image/png","13714","3465426","1750598124615","3465426","1750598124615","syn68466835","https://www.synapse.org/#!Synapse:syn68467014.1","fdbb364153d7f24fe2eaec563c6665cc"
"syn68468134","wetlab_cataract_041_0075_instruments_mask.png","1","image/png","13715","3465426","1750598848992","3465426","1750598848992","syn68466835","https://www.synapse.org/#!Synapse:syn68468134.1","f7a51bbf069893c21c00afc7dd3a2de3"
"syn68467964","wetlab_cataract_035_0032_instruments_mask.png","1","image/png","13717","3465426","1750598815682","3465426","1750598815682","syn68466835","https://www.synapse.org/#!Synapse:syn68467964.1","48b7f6e4c1a1534d9f1296a7040e24f0"
"syn68468280","wetlab_cataract_047_0006_instruments_mask.png","1","image/png","13722","3465426","1750598940751","3465426","1750598940751","syn68466835","https://www.synapse.org/#!Synapse:syn68468280.1","83080dec4712f5b8f7b6b2549be99e8a"
"syn68467454","wetlab_cataract_018_0022_instruments_mask.png","1","image/png","13727","3465426","1750598509509","3465426","1750598509509","syn68466835","https://www.synapse.org/#!Synapse:syn68467454.1","af88c06427f168f11958aede0bc96946"
"syn68467472","wetlab_cataract_019_0013_instruments_mask.png","1","image/png","13727","3465426","1750598513134","3465426","1750598513134","syn68466835","https://www.synapse.org/#!Synapse:syn68467472.1","154dbfee80645d2f2fcf15ec42a41ff6"
"syn68467325","wetlab_cataract_015_0006_instruments_mask.png","1","image/png","13730","3465426","1750598384062","3465426","1750598384062","syn68466835","https://www.synapse.org/#!Synapse:syn68467325.1","90cce204790276eb7db281a6a056a574"
"syn68467828","wetlab_cataract_031_0018_instruments_mask.png","1","image/png","13738","3465426","1750598788581","3465426","1750598788581","syn68466835","https://www.synapse.org/#!Synapse:syn68467828.1","de806907b841c7141e7306fef4d68c14"
"syn68468075","wetlab_cataract_041_0020_instruments_mask.png","1","image/png","13745","3465426","1750598837376","3465426","1750598837376","syn68466835","https://www.synapse.org/#!Synapse:syn68468075.1","754884fc8df472124a97d477b33282c1"
"syn68468001","wetlab_cataract_038_0012_instruments_mask.png","1","image/png","13746","3465426","1750598822582","3465426","1750598822582","syn68466835","https://www.synapse.org/#!Synapse:syn68468001.1","b0ac75db55f686dc23fc7e9e367ed256"
"syn68466961","wetlab_cataract_007_0012_instruments_mask.png","1","image/png","13751","3465426","1750598113263","3465426","1750598113263","syn68466835","https://www.synapse.org/#!Synapse:syn68466961.1","bebab573293875127717b955b66bde46"
"syn68467397","wetlab_cataract_016_0016_instruments_mask.png","1","image/png","13752","3465426","1750598497734","3465426","1750598497734","syn68466835","https://www.synapse.org/#!Synapse:syn68467397.1","e557ef7d2254e3c6b0d1b1ab0d8a2145"
"syn68467547","wetlab_cataract_024_0026_instruments_mask.png","1","image/png","13762","3465426","1750598527995","3465426","1750598527995","syn68466835","https://www.synapse.org/#!Synapse:syn68467547.1","cccddcc33df1a4f512dc509a2402eb21"
"syn68468293","wetlab_cataract_048_0003_instruments_mask.png","1","image/png","13764","3465426","1750598942894","3465426","1750598942894","syn68466835","https://www.synapse.org/#!Synapse:syn68468293.1","ba38b17f2c7419aeaf2e1cf36d46e6f1"
"syn68467217","wetlab_cataract_011_0085_instruments_mask.png","1","image/png","13767","3465426","1750598361570","3465426","1750598361570","syn68466835","https://www.synapse.org/#!Synapse:syn68467217.1","7d1a3daddd08bdd4636baab70a65361b"
"syn68467267","wetlab_cataract_012_0054_instruments_mask.png","1","image/png","13781","3465426","1750598372795","3465426","1750598372795","syn68466835","https://www.synapse.org/#!Synapse:syn68467267.1","1e17285c81ea81f74c419bdc497c8dc7"
"syn68468427","wetlab_cataract_054_0004_instruments_mask.png","1","image/png","13786","3465426","1750598973549","3465426","1750598973549","syn68466835","https://www.synapse.org/#!Synapse:syn68468427.1","66a5e305c5029517e9cfb79185f20bff"
"syn68467342","wetlab_cataract_015_0021_instruments_mask.png","1","image/png","13788","3465426","1750598387386","3465426","1750598387386","syn68466835","https://www.synapse.org/#!Synapse:syn68467342.1","e2f37e63ba5130e7701ac3b62eff5a57"
"syn68467544","wetlab_cataract_024_0022_instruments_mask.png","1","image/png","13791","3465426","1750598526478","3465426","1750598526478","syn68466835","https://www.synapse.org/#!Synapse:syn68467544.1","bd1d9ddd9a85a0512c4bed69ba6569e9"
"syn68467502","wetlab_cataract_023_0009_instruments_mask.png","1","image/png","13792","3465426","1750598518860","3465426","1750598518860","syn68466835","https://www.synapse.org/#!Synapse:syn68467502.1","a69fee99c584e43cd389fd6cd350deaa"
"syn68467863","wetlab_cataract_032_0025_instruments_mask.png","1","image/png","13807","3465426","1750598795788","3465426","1750598795788","syn68466835","https://www.synapse.org/#!Synapse:syn68467863.1","75073b5eb7526ff1c6c41944cf32334f"
"syn68467056","wetlab_cataract_010_0051_instruments_mask.png","1","image/png","13810","3465426","1750598133801","3465426","1750598133801","syn68466835","https://www.synapse.org/#!Synapse:syn68467056.1","766fa20e11f334b14a91ee0a557400e9"
"syn68467620","wetlab_cataract_026_0044_instruments_mask.png","1","image/png","13812","3465426","1750598542762","3465426","1750598542762","syn68466835","https://www.synapse.org/#!Synapse:syn68467620.1","c75e85e25bd901c7f0153faf08df7323"
"syn68467157","wetlab_cataract_011_0004_instruments_mask.png","1","image/png","13813","3465426","1750598348375","3465426","1750598348375","syn68466835","https://www.synapse.org/#!Synapse:syn68467157.1","9b84cb7930f2bfe2ae636c6cd5369e1a"
"syn68468194","wetlab_cataract_044_0016_instruments_mask.png","1","image/png","13817","3465426","1750598921311","3465426","1750598921311","syn68466835","https://www.synapse.org/#!Synapse:syn68468194.1","dde67dcbeda1b2b742d3d4da83317645"
"syn68467294","wetlab_cataract_014_0010_instruments_mask.png","1","image/png","13820","3465426","1750598378062","3465426","1750598378062","syn68466835","https://www.synapse.org/#!Synapse:syn68467294.1","6402d1fa43d253a05882ea5341e08bad"
"syn68467564","wetlab_cataract_025_0012_instruments_mask.png","1","image/png","13820","3465426","1750598531481","3465426","1750598531481","syn68466835","https://www.synapse.org/#!Synapse:syn68467564.1","7e7b4854d52cdc01d4c9bf564289f975"
"syn68467720","wetlab_cataract_027_0018_instruments_mask.png","1","image/png","13833","3465426","1750598766350","3465426","1750598766350","syn68466835","https://www.synapse.org/#!Synapse:syn68467720.1","8a0c0ae3547654c66feec5057e8d178e"
"syn68467455","wetlab_cataract_018_0019_instruments_mask.png","1","image/png","13835","3465426","1750598509531","3465426","1750598509531","syn68466835","https://www.synapse.org/#!Synapse:syn68467455.1","9f537bc885970777e1ed7e695835e8c0"
"syn68466894","wetlab_cataract_004_0012_instruments_mask.png","1","image/png","13838","3465426","1750598095963","3465426","1750598095963","syn68466835","https://www.synapse.org/#!Synapse:syn68466894.1","129c70dfe30a024d181a4ac3e4ce5400"
"syn68466921","wetlab_cataract_005_0024_instruments_mask.png","1","image/png","13839","3465426","1750598103534","3465426","1750598103534","syn68466835","https://www.synapse.org/#!Synapse:syn68466921.1","0ddc3b31f4a2ce5e72df405cdb6f2031"
"syn68468048","wetlab_cataract_040_0028_instruments_mask.png","1","image/png","13839","3465426","1750598831643","3465426","1750598831643","syn68466835","https://www.synapse.org/#!Synapse:syn68468048.1","8e3459365525b395c9d64a432afee6f1"
"syn68466871","wetlab_cataract_003_0007_instruments_mask.png","1","image/png","13849","3465426","1750598091597","3465426","1750598091597","syn68466835","https://www.synapse.org/#!Synapse:syn68466871.1","51b25623d072a98f2f45564ed46475a7"
"syn68467613","wetlab_cataract_026_0038_instruments_mask.png","1","image/png","13850","3465426","1750598541168","3465426","1750598541168","syn68466835","https://www.synapse.org/#!Synapse:syn68467613.1","837bffdead934dafb963f64ae64294be"
"syn68468274","wetlab_cataract_046_0031_instruments_mask.png","1","image/png","13851","3465426","1750598939058","3465426","1750598939058","syn68466835","https://www.synapse.org/#!Synapse:syn68468274.1","b837451fcc6bd5ee7ab6ee3d6b108092"
"syn68467753","wetlab_cataract_029_0002_instruments_mask.png","1","image/png","13857","3465426","1750598773648","3465426","1750598773648","syn68466835","https://www.synapse.org/#!Synapse:syn68467753.1","59e60f0661ca2d65754700417100c3bc"
"syn68467515","wetlab_cataract_023_0018_instruments_mask.png","1","image/png","13860","3465426","1750598520803","3465426","1750598520803","syn68466835","https://www.synapse.org/#!Synapse:syn68467515.1","0f062c03e6e0775830107d0a937bed0d"
"syn68468112","wetlab_cataract_041_0052_instruments_mask.png","1","image/png","13860","3465426","1750598844797","3465426","1750598844797","syn68466835","https://www.synapse.org/#!Synapse:syn68468112.1","aba9ed1e75b9fedd9d82a7780251973a"
"syn68468263","wetlab_cataract_046_0009_instruments_mask.png","1","image/png","13861","3465426","1750598936919","3465426","1750598936919","syn68466835","https://www.synapse.org/#!Synapse:syn68468263.1","6229eff97449336141fb9861f1e8fe73"
"syn68467519","wetlab_cataract_023_0022_instruments_mask.png","1","image/png","13870","3465426","1750598522431","3465426","1750598522431","syn68466835","https://www.synapse.org/#!Synapse:syn68467519.1","3ded586b7e321d19ea86cf25ad778059"
"syn68467473","wetlab_cataract_019_0014_instruments_mask.png","1","image/png","13875","3465426","1750598513150","3465426","1750598513150","syn68466835","https://www.synapse.org/#!Synapse:syn68467473.1","16f384ed5a0d2549cebdfd8aa6565109"
"syn68468407","wetlab_cataract_053_0002_instruments_mask.png","1","image/png","13875","3465426","1750598967855","3465426","1750598967855","syn68466835","https://www.synapse.org/#!Synapse:syn68468407.1","f376c5bf495e2894ada96b709a9bb2a0"
"syn68467263","wetlab_cataract_012_0052_instruments_mask.png","1","image/png","13885","3465426","1750598371343","3465426","1750598371343","syn68466835","https://www.synapse.org/#!Synapse:syn68467263.1","4c5c2f33a19ef47808630f21a42f94ef"
"syn68466914","wetlab_cataract_005_0019_instruments_mask.png","1","image/png","13889","3465426","1750598101418","3465426","1750598101418","syn68466835","https://www.synapse.org/#!Synapse:syn68466914.1","51b0b58a7099ef349da788ce4beeef92"
"syn68468135","wetlab_cataract_041_0078_instruments_mask.png","1","image/png","13897","3465426","1750598849000","3465426","1750598849000","syn68466835","https://www.synapse.org/#!Synapse:syn68468135.1","91272262cb3b855621a4b08f033b872e"
"syn68468325","wetlab_cataract_048_0034_instruments_mask.png","1","image/png","13897","3465426","1750598950321","3465426","1750598950321","syn68466835","https://www.synapse.org/#!Synapse:syn68468325.1","09c9a7b144845cee37c907a7d2f5577d"
"syn68466897","wetlab_cataract_004_0018_instruments_mask.png","1","image/png","13903","3465426","1750598097482","3465426","1750598097482","syn68466835","https://www.synapse.org/#!Synapse:syn68466897.1","7fe9f3cc56043ac7caa64211adf335c5"
"syn68468438","wetlab_cataract_054_0015_instruments_mask.png","1","image/png","13906","3465426","1750598975513","3465426","1750598975513","syn68466835","https://www.synapse.org/#!Synapse:syn68468438.1","da1c8d74e296af3b969e554cf0ff9024"
"syn68468366","wetlab_cataract_050_0019_instruments_mask.png","1","image/png","13910","3465426","1750598959518","3465426","1750598959518","syn68466835","https://www.synapse.org/#!Synapse:syn68468366.1","aa882e709ba5fc1726c5c9adab1dc733"
"syn68466902","wetlab_cataract_005_0006_instruments_mask.png","1","image/png","13911","3465426","1750598097836","3465426","1750598097836","syn68466835","https://www.synapse.org/#!Synapse:syn68466902.1","5c53f67f72733e3f213845618f75d9d1"
"syn68467004","wetlab_cataract_009_0017_instruments_mask.png","1","image/png","13920","3465426","1750598122710","3465426","1750598122710","syn68466835","https://www.synapse.org/#!Synapse:syn68467004.1","e9b94ca1298ea1bfe465f62bb66ba606"
"syn68468305","wetlab_cataract_048_0016_instruments_mask.png","1","image/png","13933","3465426","1750598946378","3465426","1750598946378","syn68466835","https://www.synapse.org/#!Synapse:syn68468305.1","1a0c086345b6db4bfd030d9de0b11c8a"
"syn68467196","wetlab_cataract_011_0066_instruments_mask.png","1","image/png","13935","3465426","1750598357629","3465426","1750598357629","syn68466835","https://www.synapse.org/#!Synapse:syn68467196.1","7f88c478df15ab32eef60a18fbece039"
"syn68467568","wetlab_cataract_025_0017_instruments_mask.png","1","image/png","13939","3465426","1750598531826","3465426","1750598531826","syn68466835","https://www.synapse.org/#!Synapse:syn68467568.1","07a1be6bac7c0f94c968abaa8e5f26db"
"syn68467279","wetlab_cataract_013_0010_instruments_mask.png","1","image/png","13946","3465426","1750598374765","3465426","1750598374765","syn68466835","https://www.synapse.org/#!Synapse:syn68467279.1","26cb816013039ecd731a817afe43bede"
"syn68467618","wetlab_cataract_026_0042_instruments_mask.png","1","image/png","13948","3465426","1750598542648","3465426","1750598542648","syn68466835","https://www.synapse.org/#!Synapse:syn68467618.1","086ff7c47bb6893606b42fbd0a14b0cf"
"syn68468363","wetlab_cataract_050_0017_instruments_mask.png","1","image/png","13949","3465426","1750598958275","3465426","1750598958275","syn68466835","https://www.synapse.org/#!Synapse:syn68468363.1","2424525676a448f527398713c97872b7"
"syn68468416","wetlab_cataract_053_0012_instruments_mask.png","1","image/png","13949","3465426","1750598969692","3465426","1750598969692","syn68466835","https://www.synapse.org/#!Synapse:syn68468416.1","b5ddf189ed5cc18feb9dba2ae98afd09"
"syn68467928","wetlab_cataract_035_0003_instruments_mask.png","1","image/png","13950","3465426","1750598809201","3465426","1750598809201","syn68466835","https://www.synapse.org/#!Synapse:syn68467928.1","a17b33018f092206b6057a0c04dd2811"
"syn68468076","wetlab_cataract_041_0021_instruments_mask.png","1","image/png","13951","3465426","1750598837380","3465426","1750598837380","syn68466835","https://www.synapse.org/#!Synapse:syn68468076.1","ce4ab3e6581a4f0f3e64e95f6e7e053c"
"syn68466872","wetlab_cataract_003_0008_instruments_mask.png","1","image/png","13959","3465426","1750598091640","3465426","1750598091640","syn68466835","https://www.synapse.org/#!Synapse:syn68466872.1","44c79ec50684852d87c007215c041c7e"
"syn68467367","wetlab_cataract_016_0012_instruments_mask.png","1","image/png","13972","3465426","1750598392893","3465426","1750598392893","syn68466835","https://www.synapse.org/#!Synapse:syn68467367.1","04e1af7da69579a14dfca61e024d8ff2"
"syn68468270","wetlab_cataract_046_0034_instruments_mask.png","1","image/png","13972","3465426","1750598938929","3465426","1750598938929","syn68466835","https://www.synapse.org/#!Synapse:syn68468270.1","00ec44dbd8374a783ebb1d77ae40a087"
"syn68467731","wetlab_cataract_027_0027_instruments_mask.png","1","image/png","13973","3465426","1750598769167","3465426","1750598769167","syn68466835","https://www.synapse.org/#!Synapse:syn68467731.1","24708d4ea61fc65f29a813ea702771e2"
"syn68467296","wetlab_cataract_014_0013_instruments_mask.png","1","image/png","13974","3465426","1750598378419","3465426","1750598378419","syn68466835","https://www.synapse.org/#!Synapse:syn68467296.1","6b187891efaa9cf4ae711de9a1c2068e"
"syn68468006","wetlab_cataract_038_0015_instruments_mask.png","1","image/png","13984","3465426","1750598823344","3465426","1750598823344","syn68466835","https://www.synapse.org/#!Synapse:syn68468006.1","60db9e9a0655770f6e22bed9a248b938"
"syn68468014","wetlab_cataract_039_0001_instruments_mask.png","1","image/png","13995","3465426","1750598824841","3465426","1750598824841","syn68466835","https://www.synapse.org/#!Synapse:syn68468014.1","666cd1cdfdd5661188c6b61ba959fc9a"
"syn68468266","wetlab_cataract_046_0010_instruments_mask.png","1","image/png","13999","3465426","1750598936997","3465426","1750598936997","syn68466835","https://www.synapse.org/#!Synapse:syn68468266.1","0efd31999cf548c81a2c9c1a363d6e62"
"syn68468010","wetlab_cataract_038_0018_instruments_mask.png","1","image/png","14004","3465426","1750598824450","3465426","1750598824450","syn68466835","https://www.synapse.org/#!Synapse:syn68468010.1","61a9e69a6e1038ca5ca08b30fe27562a"
"syn68468288","wetlab_cataract_047_0017_instruments_mask.png","1","image/png","14012","3465426","1750598942700","3465426","1750598942700","syn68466835","https://www.synapse.org/#!Synapse:syn68468288.1","42d84d27462fd29849bce6f143a52c54"
"syn68467623","wetlab_cataract_026_0046_instruments_mask.png","1","image/png","14014","3465426","1750598543035","3465426","1750598543035","syn68466835","https://www.synapse.org/#!Synapse:syn68467623.1","64994179f92f8dadbd2274ea85c8039c"
"syn68468212","wetlab_cataract_044_0033_instruments_mask.png","1","image/png","14016","3465426","1750598925197","3465426","1750598925197","syn68466835","https://www.synapse.org/#!Synapse:syn68468212.1","b73307a6cb0cfa0b0321f770fcd0e88e"
"syn68467601","wetlab_cataract_026_0022_instruments_mask.png","1","image/png","14017","3465426","1750598539227","3465426","1750598539227","syn68466835","https://www.synapse.org/#!Synapse:syn68467601.1","a418f63a07a1db24c3a4e521b3e8e941"
"syn68467212","wetlab_cataract_011_0079_instruments_mask.png","1","image/png","14018","3465426","1750598359926","3465426","1750598359926","syn68466835","https://www.synapse.org/#!Synapse:syn68467212.1","82ac085d0e422584b0fa2aaa5261da1d"
"syn68467982","wetlab_cataract_036_0012_instruments_mask.png","1","image/png","14023","3465426","1750598818981","3465426","1750598818981","syn68466835","https://www.synapse.org/#!Synapse:syn68467982.1","964d6a0c552b7420156eb031fdd43598"
"syn68467518","wetlab_cataract_023_0021_instruments_mask.png","1","image/png","14027","3465426","1750598522347","3465426","1750598522347","syn68466835","https://www.synapse.org/#!Synapse:syn68467518.1","e791d41138d6c3415c2efca0ebe9ec88"
"syn68467516","wetlab_cataract_023_0020_instruments_mask.png","1","image/png","14030","3465426","1750598520878","3465426","1750598520878","syn68466835","https://www.synapse.org/#!Synapse:syn68467516.1","7257313e26895781a5c0d1bce1b0d964"
"syn68468400","wetlab_cataract_052_0004_instruments_mask.png","1","image/png","14033","3465426","1750598967438","3465426","1750598967438","syn68466835","https://www.synapse.org/#!Synapse:syn68468400.1","eb2a86b340772f4955346210d912df8b"
"syn68466930","wetlab_cataract_006_0005_instruments_mask.png","1","image/png","14038","3465426","1750598105369","3465426","1750598105369","syn68466835","https://www.synapse.org/#!Synapse:syn68466930.1","8f8213501b8c5b0d1e149dc5f601db3f"
"syn68467529","wetlab_cataract_024_0012_instruments_mask.png","1","image/png","14039","3465426","1750598524511","3465426","1750598524511","syn68466835","https://www.synapse.org/#!Synapse:syn68467529.1","fa5aea51bb64124ec6173f45fa11a429"
"syn68467850","wetlab_cataract_032_0015_instruments_mask.png","1","image/png","14040","3465426","1750598793296","3465426","1750598793296","syn68466835","https://www.synapse.org/#!Synapse:syn68467850.1","32be9f625ed62984e12ec3128770d067"
"syn68467447","wetlab_cataract_018_0016_instruments_mask.png","1","image/png","14042","3465426","1750598507440","3465426","1750598507440","syn68466835","https://www.synapse.org/#!Synapse:syn68467447.1","147a66d77cb6136cd5d6b5ac09ef4d30"
"syn68467155","wetlab_cataract_011_0018_instruments_mask.png","1","image/png","14044","3465426","1750598348341","3465426","1750598348341","syn68466835","https://www.synapse.org/#!Synapse:syn68467155.1","2f5ad14596aa1b6d3725fe4c7bef96b9"
"syn68467910","wetlab_cataract_034_0020_instruments_mask.png","1","image/png","14045","3465426","1750598805625","3465426","1750598805625","syn68466835","https://www.synapse.org/#!Synapse:syn68467910.1","125f8e9063a114b64360454d54a25c58"
"syn68468215","wetlab_cataract_044_0037_instruments_mask.png","1","image/png","14048","3465426","1750598925270","3465426","1750598925270","syn68466835","https://www.synapse.org/#!Synapse:syn68468215.1","bde80b02f2af33fe57797b246297b778"
"syn68466955","wetlab_cataract_007_0003_instruments_mask.png","1","image/png","14053","3465426","1750598111336","3465426","1750598111336","syn68466835","https://www.synapse.org/#!Synapse:syn68466955.1","c31a3197baaa6551c8b2a6c8be807b93"
"syn68467907","wetlab_cataract_034_0017_instruments_mask.png","1","image/png","14055","3465426","1750598804781","3465426","1750598804781","syn68466835","https://www.synapse.org/#!Synapse:syn68467907.1","4ffcb2180aca7746291e06627ac2e8c4"
"syn68468436","wetlab_cataract_054_0012_instruments_mask.png","1","image/png","14061","3465426","1750598975360","3465426","1750598975360","syn68466835","https://www.synapse.org/#!Synapse:syn68468436.1","c937c0296d8017882fc78c9ee07740f4"
"syn68468265","wetlab_cataract_046_0011_instruments_mask.png","1","image/png","14068","3465426","1750598936974","3465426","1750598936974","syn68466835","https://www.synapse.org/#!Synapse:syn68468265.1","ed4c231bd72f862c211452edfe9a6db2"
"syn68467319","wetlab_cataract_014_0034_instruments_mask.png","1","image/png","14069","3465426","1750598383474","3465426","1750598383474","syn68466835","https://www.synapse.org/#!Synapse:syn68467319.1","b7ecc81c2d4af736e1042d038bfd6b09"
"syn68467176","wetlab_cataract_011_0047_instruments_mask.png","1","image/png","14074","3465426","1750598352187","3465426","1750598352187","syn68466835","https://www.synapse.org/#!Synapse:syn68467176.1","e81df1cf8ffd851a6734fd5f8aa429c3"
"syn68467303","wetlab_cataract_014_0019_instruments_mask.png","1","image/png","14076","3465426","1750598380011","3465426","1750598380011","syn68466835","https://www.synapse.org/#!Synapse:syn68467303.1","5f7dc173eea795b4338731dd73275040"
"syn68467499","wetlab_cataract_023_0007_instruments_mask.png","1","image/png","14081","3465426","1750598518758","3465426","1750598518758","syn68466835","https://www.synapse.org/#!Synapse:syn68467499.1","c2f819a51acbfdfc2a38b88cb4818a1b"
"syn68467282","wetlab_cataract_013_0012_instruments_mask.png","1","image/png","14102","3465426","1750598375002","3465426","1750598375002","syn68466835","https://www.synapse.org/#!Synapse:syn68467282.1","3ce8be2240046d1ac3d2418ef5f0b336"
"syn68468219","wetlab_cataract_044_0040_instruments_mask.png","1","image/png","14102","3465426","1750598926903","3465426","1750598926903","syn68466835","https://www.synapse.org/#!Synapse:syn68468219.1","cdbb61671da6e85c79efff9699a1cc6d"
"syn68468322","wetlab_cataract_048_0031_instruments_mask.png","1","image/png","14102","3465426","1750598950161","3465426","1750598950161","syn68466835","https://www.synapse.org/#!Synapse:syn68468322.1","76e792972b9fe849ca0a50dcaa6eb478"
